id,sentiment,timestamp
1268687982313107456,-1,2020-06-04 23:36:00
1268687411925532672,1,2020-06-04 23:33:44
1268687321014194176,1,2020-06-04 23:33:23
1268685865397690368,1,2020-06-04 23:27:36
1268685740814282753,-1,2020-06-04 23:27:06
1268684909876559876,0,2020-06-04 23:23:48
1268684598076211201,1,2020-06-04 23:22:33
1268684147758858241,1,2020-06-04 23:20:46
1268683121001738242,-1,2020-06-04 23:16:41
1268682961328713728,1,2020-06-04 23:16:03
1268682623288778752,-1,2020-06-04 23:14:43
1268682576241328130,1,2020-06-04 23:14:31
1268682568058183686,1,2020-06-04 23:14:29
1268681507025158145,1,2020-06-04 23:10:16
1268681119018348544,-1,2020-06-04 23:08:44
1268680590427029505,0,2020-06-04 23:06:38
1268680215464742913,-1,2020-06-04 23:05:08
1268680107666944013,-1,2020-06-04 23:04:43
1268680051119226885,1,2020-06-04 23:04:29
1268679856432263169,1,2020-06-04 23:03:43
1268678955260928004,1,2020-06-04 23:00:08
1268678827124891651,0,2020-06-04 22:59:37
1268678652515909633,0,2020-06-04 22:58:56
1268678073047605248,0,2020-06-04 22:56:38
1268677727541882880,1,2020-06-04 22:55:15
1268677287148498945,0,2020-06-04 22:53:30
1268677174938271749,0,2020-06-04 22:53:04
1268677088703381506,-1,2020-06-04 22:52:43
1268676779608207360,0,2020-06-04 22:51:29
1268675708655742976,1,2020-06-04 22:47:14
1268674833509945351,1,2020-06-04 22:43:45
1268674631809941504,0,2020-06-04 22:42:57
1268674276112175104,-1,2020-06-04 22:41:32
1268674248576397312,0,2020-06-04 22:41:26
1268674149578240000,1,2020-06-04 22:41:02
1268673346062950405,-1,2020-06-04 22:37:51
1268672913114370049,0,2020-06-04 22:36:07
1268672497085448194,1,2020-06-04 22:34:28
1268672355003318273,0,2020-06-04 22:33:54
1268672104234450946,0,2020-06-04 22:32:55
1268672017227628544,1,2020-06-04 22:32:34
1268671689174515719,-1,2020-06-04 22:31:16
1268671481044746243,0,2020-06-04 22:30:26
1268671260579397632,0,2020-06-04 22:29:33
1268670301359013888,1,2020-06-04 22:25:45
1268669131064324099,-1,2020-06-04 22:21:06
1268668693569028096,-1,2020-06-04 22:19:21
1268668594147254272,-1,2020-06-04 22:18:58
1268668476362760193,-1,2020-06-04 22:18:30
1268668451129827328,-1,2020-06-04 22:18:24
1268667914611277826,-1,2020-06-04 22:16:16
1268667611732156416,-1,2020-06-04 22:15:03
1268666776864411648,0,2020-06-04 22:11:44
1268666234435858432,1,2020-06-04 22:09:35
1268665759519199234,-1,2020-06-04 22:07:42
1268665106172387328,0,2020-06-04 22:05:06
1268665003529441280,0,2020-06-04 22:04:42
1268664888135766021,0,2020-06-04 22:04:14
1268664688277180418,0,2020-06-04 22:03:26
1268664548791390219,0,2020-06-04 22:02:53
1268663382145748993,-1,2020-06-04 21:58:15
1268662329354436608,-1,2020-06-04 21:54:04
1268662167554924544,1,2020-06-04 21:53:26
1268660098995453952,0,2020-06-04 21:45:12
1268659115691212801,0,2020-06-04 21:41:18
1268659007620673536,0,2020-06-04 21:40:52
1268658943984836610,-1,2020-06-04 21:40:37
1268658930013503488,0,2020-06-04 21:40:34
1268658566552006656,1,2020-06-04 21:39:07
1268658033476931590,1,2020-06-04 21:37:00
1268657329463087104,0,2020-06-04 21:34:12
1268656978408202242,1,2020-06-04 21:32:48
1268656456506597376,1,2020-06-04 21:30:44
1268656443630030848,0,2020-06-04 21:30:41
1268656323765374976,-1,2020-06-04 21:30:12
1268655533822705665,1,2020-06-04 21:27:04
1268654844778352641,-1,2020-06-04 21:24:20
1268654678184689664,0,2020-06-04 21:23:40
1268654388848914433,1,2020-06-04 21:22:31
1268653749423296513,-1,2020-06-04 21:19:58
1268652910197510144,0,2020-06-04 21:16:38
1268652312446238721,0,2020-06-04 21:14:16
1268651308648669192,1,2020-06-04 21:10:17
1268649540288200704,-1,2020-06-04 21:03:15
1268648543729987585,1,2020-06-04 20:59:17
1268647777199722496,-1,2020-06-04 20:56:15
1268647499696390151,1,2020-06-04 20:55:08
1268647012972531719,0,2020-06-04 20:53:12
1268646464177094658,0,2020-06-04 20:51:02
1268645692060372994,1,2020-06-04 20:47:57
1268644999018606592,-1,2020-06-04 20:45:12
1268644950096392193,0,2020-06-04 20:45:01
1268644112460402690,-1,2020-06-04 20:41:41
1268643866703323136,-1,2020-06-04 20:40:42
1268643734595526657,1,2020-06-04 20:40:11
1268642603790225425,0,2020-06-04 20:35:41
1268331384675991553,-1,2020-06-03 23:59:01
1268330923818463232,1,2020-06-03 23:57:11
1268330897104949250,0,2020-06-03 23:57:04
1268330776258633737,1,2020-06-03 23:56:36
1268330315338178565,1,2020-06-03 23:54:46
1268330127043244033,0,2020-06-03 23:54:01
1268329291122536448,0,2020-06-03 23:50:42
1268329146276429824,0,2020-06-03 23:50:07
1268329085677248512,0,2020-06-03 23:49:53
1268328924636839937,1,2020-06-03 23:49:14
1268328752087552001,1,2020-06-03 23:48:33
1268328689143476226,0,2020-06-03 23:48:18
1268328482448314371,1,2020-06-03 23:47:29
1268328016310042627,-1,2020-06-03 23:45:38
1268327732888272896,0,2020-06-03 23:44:30
1268326762330587141,1,2020-06-03 23:40:39
1268326553479458816,-1,2020-06-03 23:39:49
1268326513486843905,1,2020-06-03 23:39:39
1268325783484809216,1,2020-06-03 23:36:45
1268325751708762112,0,2020-06-03 23:36:38
1268325224136744961,0,2020-06-03 23:34:32
1268324470785282054,0,2020-06-03 23:31:32
1268323974250807296,-1,2020-06-03 23:29:34
1268323744767815680,0,2020-06-03 23:28:39
1268323119564902400,0,2020-06-03 23:26:10
1268322858012418048,-1,2020-06-03 23:25:08
1268322085111074818,1,2020-06-03 23:22:04
1268321197739200513,0,2020-06-03 23:18:32
1268319544780615680,1,2020-06-03 23:11:58
1268319523108577280,0,2020-06-03 23:11:53
1268319423091412993,0,2020-06-03 23:11:29
1268318540077072384,-1,2020-06-03 23:07:58
1268318244135452673,1,2020-06-03 23:06:48
1268317565387825152,-1,2020-06-03 23:04:06
1268316452290846720,0,2020-06-03 22:59:41
1268316348049809408,0,2020-06-03 22:59:16
1268316318547075072,0,2020-06-03 22:59:09
1268315912316297216,0,2020-06-03 22:57:32
1268315486330195975,1,2020-06-03 22:55:50
1268315436136796161,-1,2020-06-03 22:55:38
1268315408161017863,0,2020-06-03 22:55:32
1268312621062774785,0,2020-06-03 22:44:27
1268311702598291457,0,2020-06-03 22:40:48
1268310779620667398,0,2020-06-03 22:37:08
1268309011973070848,0,2020-06-03 22:30:07
1268306878360141826,-1,2020-06-03 22:21:38
1268306631344959495,0,2020-06-03 22:20:39
1268306514529316864,0,2020-06-03 22:20:11
1268306405087420416,-1,2020-06-03 22:19:45
1268306380299042817,1,2020-06-03 22:19:39
1268306301597167624,-1,2020-06-03 22:19:20
1268304301291532288,0,2020-06-03 22:11:24
1268303473751339008,-1,2020-06-03 22:08:06
1268301945833353216,1,2020-06-03 22:02:02
1268300361904898050,1,2020-06-03 21:55:44
1268299021988147206,0,2020-06-03 21:50:25
1268298368612171780,-1,2020-06-03 21:47:49
1268298194133422080,1,2020-06-03 21:47:07
1268296929458487298,0,2020-06-03 21:42:06
1268295347538923521,0,2020-06-03 21:35:49
1268295270187622401,0,2020-06-03 21:35:30
1268294959762980869,0,2020-06-03 21:34:16
1268294581793292288,1,2020-06-03 21:32:46
1268294365451091980,1,2020-06-03 21:31:55
1268293836675186688,1,2020-06-03 21:29:49
1268293740357189638,1,2020-06-03 21:29:26
1268293707729719304,1,2020-06-03 21:29:18
1268292601892999172,1,2020-06-03 21:24:54
1268292335445704705,1,2020-06-03 21:23:51
1268290758265769989,-1,2020-06-03 21:17:35
1268290727043268609,0,2020-06-03 21:17:27
1268290634382815239,-1,2020-06-03 21:17:05
1268290479814316033,0,2020-06-03 21:16:28
1268290420833910784,-1,2020-06-03 21:16:14
1268290155481141249,1,2020-06-03 21:15:11
1268289704715341824,1,2020-06-03 21:13:23
1268289425055928323,0,2020-06-03 21:12:17
1268289158658883584,0,2020-06-03 21:11:13
1268289104866934789,-1,2020-06-03 21:11:00
1268288921533845505,1,2020-06-03 21:10:17
1268288543891296262,0,2020-06-03 21:08:47
1268288000280199180,1,2020-06-03 21:06:37
1268287883565301760,0,2020-06-03 21:06:09
1268287323575324675,1,2020-06-03 21:03:56
1268287146026139648,-1,2020-06-03 21:03:13
1268286759911059456,-1,2020-06-03 21:01:41
1268286704118611969,1,2020-06-03 21:01:28
1268286532722601991,1,2020-06-03 21:00:47
1268285137990684672,-1,2020-06-03 20:55:15
1268284514746458112,0,2020-06-03 20:52:46
1268284224467095560,1,2020-06-03 20:51:37
1268284013900333057,1,2020-06-03 20:50:47
1268283903174828032,1,2020-06-03 20:50:20
1268283646055759873,0,2020-06-03 20:49:19
1268283520407031808,-1,2020-06-03 20:48:49
1268281399267729411,1,2020-06-03 20:40:23
1268281091976093697,1,2020-06-03 20:39:10
1268280811574292480,1,2020-06-03 20:38:03
1268280242331963395,1,2020-06-03 20:35:47
1268277939302359040,1,2020-06-03 20:26:38
1268277201021153286,1,2020-06-03 20:23:42
1268276974495109120,1,2020-06-03 20:22:48
1268276797160017922,1,2020-06-03 20:22:06
1268273821309698049,1,2020-06-03 20:10:17
1268272356847267840,1,2020-06-03 20:04:27
1268272265596145664,-1,2020-06-03 20:04:06
1268272014248120320,0,2020-06-03 20:03:06
1268271873428602880,0,2020-06-03 20:02:32
1268271639080427520,-1,2020-06-03 20:01:36
1268271529705517056,1,2020-06-03 20:01:10
1268271522285789186,0,2020-06-03 20:01:08
1268271364043137024,1,2020-06-03 20:00:31
1268270329295708162,-1,2020-06-03 19:56:24
1268269959773327360,0,2020-06-03 19:54:56
1268269861257478147,0,2020-06-03 19:54:32
1268269736690962433,-1,2020-06-03 19:54:03
1268268154125500416,-1,2020-06-03 19:47:45
1268267630437122048,-1,2020-06-03 19:45:41
1268267145839947777,1,2020-06-03 19:43:45
1267967032835878912,1,2020-06-02 23:51:12
1267965286877184001,1,2020-06-02 23:44:16
1267964625397731332,1,2020-06-02 23:41:38
1267964546519576576,0,2020-06-02 23:41:20
1267962694696611840,1,2020-06-02 23:33:58
1267962468413911043,1,2020-06-02 23:33:04
1267962356815912960,-1,2020-06-02 23:32:38
1267959917920555009,-1,2020-06-02 23:22:56
1267959828351201280,1,2020-06-02 23:22:35
1267958341004865538,0,2020-06-02 23:16:40
1267955086212378625,0,2020-06-02 23:03:44
1267954937234890752,0,2020-06-02 23:03:09
1267954344734781440,0,2020-06-02 23:00:47
1267953725236076544,0,2020-06-02 22:58:20
1267953076402630656,1,2020-06-02 22:55:45
1267951552448299010,-1,2020-06-02 22:49:42
1267951429353795584,-1,2020-06-02 22:49:12
1267949442226950147,0,2020-06-02 22:41:19
1267946653513703425,0,2020-06-02 22:30:14
1267946556092792833,0,2020-06-02 22:29:50
1267946398634455040,0,2020-06-02 22:29:13
1267946287393124353,0,2020-06-02 22:28:46
1267945677625135104,0,2020-06-02 22:26:21
1267945118889361417,1,2020-06-02 22:24:08
1267944646711238656,0,2020-06-02 22:22:15
1267944013665054722,1,2020-06-02 22:19:44
1267941827640000514,-1,2020-06-02 22:11:03
1267941632088903682,1,2020-06-02 22:10:16
1267941212344012800,-1,2020-06-02 22:08:36
1267940731886460931,0,2020-06-02 22:06:42
1267939646388031488,0,2020-06-02 22:02:23
1267939206564728832,0,2020-06-02 22:00:38
1267939206526939136,1,2020-06-02 22:00:38
1267938800031989763,-1,2020-06-02 21:59:01
1267938723741696001,0,2020-06-02 21:58:43
1267936782081036288,-1,2020-06-02 21:51:00
1267936410599858181,0,2020-06-02 21:49:32
1267936204193959941,1,2020-06-02 21:48:42
1267935345947160576,0,2020-06-02 21:45:18
1267932891553677312,0,2020-06-02 21:35:33
1267932402602541056,1,2020-06-02 21:33:36
1267932385724829704,1,2020-06-02 21:33:32
1267931658247905280,-1,2020-06-02 21:30:39
1267931352755732486,1,2020-06-02 21:29:26
1267931158366564353,0,2020-06-02 21:28:39
1267930650646130688,0,2020-06-02 21:26:38
1267929894077501449,-1,2020-06-02 21:23:38
1267929470377160704,0,2020-06-02 21:21:57
1267929043610988544,-1,2020-06-02 21:20:15
1267928601703391232,0,2020-06-02 21:18:30
1267928446749020161,1,2020-06-02 21:17:53
1267928426192744449,-1,2020-06-02 21:17:48
1267928308236398592,1,2020-06-02 21:17:20
1267926824547430413,-1,2020-06-02 21:11:26
1267926605244125187,0,2020-06-02 21:10:34
1267926566673268738,0,2020-06-02 21:10:25
1267926532447748103,1,2020-06-02 21:10:16
1267925950932680711,0,2020-06-02 21:07:58
1267924842835333121,0,2020-06-02 21:03:34
1267924164612182017,0,2020-06-02 21:00:52
1267922755254657025,-1,2020-06-02 20:55:16
1267921406853091335,0,2020-06-02 20:49:54
1267920814021763077,-1,2020-06-02 20:47:33
1267920669230145536,0,2020-06-02 20:46:59
1267920391080759299,1,2020-06-02 20:45:52
1267919078821421061,0,2020-06-02 20:40:39
1267918938677153792,0,2020-06-02 20:40:06
1267918843319586820,0,2020-06-02 20:39:43
1267918591262781440,1,2020-06-02 20:38:43
1267918115901407233,0,2020-06-02 20:36:50
1267917998121074688,-1,2020-06-02 20:36:22
1267917610114482176,0,2020-06-02 20:34:49
1267917351002963968,1,2020-06-02 20:33:47
1267915922079129600,1,2020-06-02 20:28:07
1267915312420265985,0,2020-06-02 20:25:41
1267914214397657089,1,2020-06-02 20:21:20
1267914095027576833,1,2020-06-02 20:20:51
1267913964983377920,1,2020-06-02 20:20:20
1267913894028247041,1,2020-06-02 20:20:03
1267913414833143808,-1,2020-06-02 20:18:09
1267913229583503360,0,2020-06-02 20:17:25
1267912753546756099,1,2020-06-02 20:15:31
1267911364389060608,-1,2020-06-02 20:10:00
1267909795673108480,1,2020-06-02 20:03:46
1267909532656652290,0,2020-06-02 20:02:43
1267909435608817664,1,2020-06-02 20:02:20
1267909094033195008,1,2020-06-02 20:00:59
1267908169247920129,-1,2020-06-02 19:57:18
1267906713665093647,0,2020-06-02 19:51:31
1267906146855157767,1,2020-06-02 19:49:16
1267905336997933058,1,2020-06-02 19:46:03
1267904363202334721,0,2020-06-02 19:42:11
1267903330375938048,0,2020-06-02 19:38:05
1267902631248302083,1,2020-06-02 19:35:18
1267902163650519041,-1,2020-06-02 19:33:26
1267902036034686977,1,2020-06-02 19:32:56
1267900760479727618,0,2020-06-02 19:27:52
1267900066389463040,1,2020-06-02 19:25:06
1267899653091196930,0,2020-06-02 19:23:28
1267899151938916352,0,2020-06-02 19:21:28
1267899072825962498,1,2020-06-02 19:21:10
1267899071450222596,0,2020-06-02 19:21:09
1267898834753028097,1,2020-06-02 19:20:13
1267898562429554688,0,2020-06-02 19:19:08
1267898434041847819,0,2020-06-02 19:18:37
1267898241938489345,-1,2020-06-02 19:17:51
1267897945648701441,-1,2020-06-02 19:16:41
1267897925432233985,-1,2020-06-02 19:16:36
1267897924895244288,0,2020-06-02 19:16:36
1267897883245916160,1,2020-06-02 19:16:26
1267897412078747648,-1,2020-06-02 19:14:34
1267896640142282754,-1,2020-06-02 19:11:30
1267606609653649409,-1,2020-06-01 23:59:01
1267606451519799296,0,2020-06-01 23:58:23
1267606303003643905,-1,2020-06-01 23:57:48
1267606286327336963,0,2020-06-01 23:57:44
1267606258309369856,1,2020-06-01 23:57:37
1267606097403281411,-1,2020-06-01 23:56:59
1267605952028717057,-1,2020-06-01 23:56:24
1267605831651962882,0,2020-06-01 23:55:55
1267605801969074176,0,2020-06-01 23:55:48
1267605731035004930,-1,2020-06-01 23:55:31
1267605454336622593,-1,2020-06-01 23:54:25
1267605388024623104,0,2020-06-01 23:54:10
1267605366122016774,1,2020-06-01 23:54:04
1267604895877775365,-1,2020-06-01 23:52:12
1267604872423190530,0,2020-06-01 23:52:07
1267604684128301056,-1,2020-06-01 23:51:22
1267603985155928065,0,2020-06-01 23:48:35
1267603890628751363,0,2020-06-01 23:48:13
1267603813965299712,0,2020-06-01 23:47:54
1267603676329398276,0,2020-06-01 23:47:22
1267603529109090305,0,2020-06-01 23:46:46
1267603457164357635,0,2020-06-01 23:46:29
1267603399404662784,0,2020-06-01 23:46:16
1267603122937040901,0,2020-06-01 23:45:10
1267602560371748865,0,2020-06-01 23:42:55
1267602527660507137,0,2020-06-01 23:42:48
1267602480344547341,0,2020-06-01 23:42:36
1267602455853850624,0,2020-06-01 23:42:31
1267602226391859206,0,2020-06-01 23:41:36
1267602091452874752,0,2020-06-01 23:41:04
1267601967741906947,0,2020-06-01 23:40:34
1267601637591314435,0,2020-06-01 23:39:15
1267601522923237376,0,2020-06-01 23:38:48
1267601454224814080,0,2020-06-01 23:38:32
1267601312482496514,-1,2020-06-01 23:37:58
1267600780871249921,0,2020-06-01 23:35:51
1267600718468349958,0,2020-06-01 23:35:36
1267600610855211014,0,2020-06-01 23:35:11
1267600495486496769,0,2020-06-01 23:34:43
1267600430613348352,0,2020-06-01 23:34:28
1267599424374652930,-1,2020-06-01 23:30:28
1267599199794802689,0,2020-06-01 23:29:34
1267598731748220948,0,2020-06-01 23:27:43
1267598113486680064,0,2020-06-01 23:25:15
1267596504040124424,0,2020-06-01 23:18:52
1267596329057955840,0,2020-06-01 23:18:10
1267595857668395009,1,2020-06-01 23:16:17
1267595552381960202,0,2020-06-01 23:15:05
1267595290011369480,-1,2020-06-01 23:14:02
1267595116698533893,-1,2020-06-01 23:13:21
1267594717518336000,-1,2020-06-01 23:11:46
1267594485074219011,-1,2020-06-01 23:10:50
1267594379616714754,0,2020-06-01 23:10:25
1267594345521328129,-1,2020-06-01 23:10:17
1267593586419400704,-1,2020-06-01 23:07:16
1267593496749277184,0,2020-06-01 23:06:55
1267592135685128198,0,2020-06-01 23:01:30
1267592107637735424,-1,2020-06-01 23:01:23
1267591762996068358,0,2020-06-01 23:00:01
1267591618665811969,0,2020-06-01 22:59:27
1267591571664441346,1,2020-06-01 22:59:16
1267591532187717633,1,2020-06-01 22:59:06
1267591521118928902,1,2020-06-01 22:59:04
1267591234618621953,0,2020-06-01 22:57:55
1267590265113645068,-1,2020-06-01 22:54:04
1267589579982409729,1,2020-06-01 22:51:21
1267589287370866691,0,2020-06-01 22:50:11
1267589156806549504,0,2020-06-01 22:49:40
1267589057271513090,1,2020-06-01 22:49:16
1267588601598132229,1,2020-06-01 22:47:27
1267588262027296770,-1,2020-06-01 22:46:06
1267588224865763331,-1,2020-06-01 22:45:58
1267586710633885698,0,2020-06-01 22:39:57
1267584907032891395,-1,2020-06-01 22:32:47
1267584842952249347,-1,2020-06-01 22:32:31
1267584543780986882,-1,2020-06-01 22:31:20
1267584454878531584,0,2020-06-01 22:30:59
1267582639193632769,1,2020-06-01 22:23:46
1267581520681803777,1,2020-06-01 22:19:19
1267581319137165313,-1,2020-06-01 22:18:31
1267580930467590145,1,2020-06-01 22:16:58
1267580804433088514,1,2020-06-01 22:16:28
1267580795448893442,0,2020-06-01 22:16:26
1267580698917048320,1,2020-06-01 22:16:03
1267580465952755712,0,2020-06-01 22:15:08
1267578189435600900,-1,2020-06-01 22:06:05
1267577761151025152,-1,2020-06-01 22:04:23
1267577709674336258,0,2020-06-01 22:04:11
1267577188351717377,-1,2020-06-01 22:02:06
1267577175093530625,1,2020-06-01 22:02:03
1267576664185204737,1,2020-06-01 22:00:01
1267576609365733377,0,2020-06-01 21:59:48
1267576556609851393,1,2020-06-01 21:59:36
1267576508262072321,1,2020-06-01 21:59:24
1267576415031046146,1,2020-06-01 21:59:02
1267575684249067520,0,2020-06-01 21:56:08
1267575346481815562,-1,2020-06-01 21:54:47
1267575191367868416,-1,2020-06-01 21:54:10
1267575139136352259,-1,2020-06-01 21:53:58
1267574368894423043,1,2020-06-01 21:50:54
1267574360505585664,1,2020-06-01 21:50:52
1267574003918688257,1,2020-06-01 21:49:27
1267573915595005952,1,2020-06-01 21:49:06
1267573817976725505,1,2020-06-01 21:48:43
1267573627278577667,0,2020-06-01 21:47:57
1267573329390710800,-1,2020-06-01 21:46:46
1267571297254547457,1,2020-06-01 21:38:42
1267569934256803846,1,2020-06-01 21:33:17
1267568358213537794,0,2020-06-01 21:27:01
1267568208929681409,1,2020-06-01 21:26:25
1267567273310588929,0,2020-06-01 21:22:42
1267566895449772035,0,2020-06-01 21:21:12
1267566750897446916,-1,2020-06-01 21:20:38
1267566736649252864,1,2020-06-01 21:20:34
1267565618150150144,0,2020-06-01 21:16:08
1267565208102244353,0,2020-06-01 21:14:30
1267244112593457153,1,2020-05-31 23:58:35
1267243719217934337,1,2020-05-31 23:57:01
1267243171836116993,0,2020-05-31 23:54:51
1267242581588504577,1,2020-05-31 23:52:30
1267242121192288256,1,2020-05-31 23:50:40
1267241464737804289,-1,2020-05-31 23:48:04
1267240914633863168,1,2020-05-31 23:45:52
1267240818537988096,0,2020-05-31 23:45:29
1267240666876334081,0,2020-05-31 23:44:53
1267240509015089152,1,2020-05-31 23:44:16
1267240203816706048,0,2020-05-31 23:43:03
1267239994894188546,0,2020-05-31 23:42:13
1267239628601536515,1,2020-05-31 23:40:46
1267239482396377089,1,2020-05-31 23:40:11
1267239177566908416,-1,2020-05-31 23:38:58
1267239086609313792,1,2020-05-31 23:38:37
1267238896074620928,0,2020-05-31 23:37:51
1267238529182191617,-1,2020-05-31 23:36:24
1267238345677041665,1,2020-05-31 23:35:40
1267238133931728896,0,2020-05-31 23:34:49
1267238093066665984,1,2020-05-31 23:34:40
1267238020597628929,-1,2020-05-31 23:34:22
1267237586587856898,1,2020-05-31 23:32:39
1267237504844918784,-1,2020-05-31 23:32:19
1267237181267095554,1,2020-05-31 23:31:02
1267237170709884929,1,2020-05-31 23:31:00
1267236761777782784,0,2020-05-31 23:29:22
1267235419374129162,1,2020-05-31 23:24:02
1267235295617003524,-1,2020-05-31 23:23:33
1267234783790346242,1,2020-05-31 23:21:31
1267234194431840257,1,2020-05-31 23:19:10
1267234098017374212,1,2020-05-31 23:18:47
1267233973530513409,1,2020-05-31 23:18:18
1267233924205260801,-1,2020-05-31 23:18:06
1267233605341908998,1,2020-05-31 23:16:50
1267232421038239751,1,2020-05-31 23:12:07
1267231244791709697,1,2020-05-31 23:07:27
1267230085666541569,-1,2020-05-31 23:02:51
1267229518755958784,1,2020-05-31 23:00:35
1267229483708243968,0,2020-05-31 23:00:27
1267228786501828608,-1,2020-05-31 22:57:41
1267228708412293125,0,2020-05-31 22:57:22
1267228019065860097,0,2020-05-31 22:54:38
1267227940124790784,1,2020-05-31 22:54:19
1267226963414048768,0,2020-05-31 22:50:26
1267226928072650752,0,2020-05-31 22:50:18
1267226604175937537,0,2020-05-31 22:49:01
1267226056488038402,1,2020-05-31 22:46:50
1267225975408013312,1,2020-05-31 22:46:31
1267225825923026945,0,2020-05-31 22:45:55
1267224617669873664,1,2020-05-31 22:41:07
1267223592393154564,1,2020-05-31 22:37:02
1267223422481899521,1,2020-05-31 22:36:22
1267222805105586176,1,2020-05-31 22:33:55
1267222017197191171,1,2020-05-31 22:30:47
1267221812208861186,0,2020-05-31 22:29:58
1267221752435798016,1,2020-05-31 22:29:44
1267221458851377152,-1,2020-05-31 22:28:34
1267221024354889728,1,2020-05-31 22:26:50
1267220827595919360,1,2020-05-31 22:26:03
1267220619998842880,1,2020-05-31 22:25:14
1267220386518691840,0,2020-05-31 22:24:18
1267220338905145345,-1,2020-05-31 22:24:07
1267219991604199426,0,2020-05-31 22:22:44
1267219979579121664,0,2020-05-31 22:22:41
1267219716889890823,-1,2020-05-31 22:21:38
1267219586123874305,1,2020-05-31 22:21:07
1267218997407354885,1,2020-05-31 22:18:47
1267218623573061632,1,2020-05-31 22:17:18
1267217388229013506,0,2020-05-31 22:12:23
1267217365374324736,1,2020-05-31 22:12:18
1267217167105306630,1,2020-05-31 22:11:31
1267216882060443654,1,2020-05-31 22:10:23
1267216856139661315,0,2020-05-31 22:10:16
1267215741838921733,1,2020-05-31 22:05:51
1267214905721204737,0,2020-05-31 22:02:31
1267214843808870401,1,2020-05-31 22:02:17
1267214753476366338,1,2020-05-31 22:01:55
1267214727970803715,-1,2020-05-31 22:01:49
1267214475586871296,1,2020-05-31 22:00:49
1267214262382071808,1,2020-05-31 21:59:58
1267214213686018051,0,2020-05-31 21:59:46
1267213999306952705,1,2020-05-31 21:58:55
1267213252934504448,0,2020-05-31 21:55:57
1267213187331522561,1,2020-05-31 21:55:42
1267212335585902593,1,2020-05-31 21:52:19
1267211315652763650,0,2020-05-31 21:48:15
1267211115177684995,-1,2020-05-31 21:47:28
1267210052190035968,-1,2020-05-31 21:43:14
1267209997936668674,1,2020-05-31 21:43:01
1267209398302265344,1,2020-05-31 21:40:38
1267209109255880709,1,2020-05-31 21:39:29
1267208833778307072,1,2020-05-31 21:38:24
1267208481439920134,0,2020-05-31 21:37:00
1267207948037750791,1,2020-05-31 21:34:53
1267206727868375041,-1,2020-05-31 21:30:02
1267206619642855432,1,2020-05-31 21:29:36
1267206250963464192,1,2020-05-31 21:28:08
1267205684451348480,0,2020-05-31 21:25:53
1267205673860947968,1,2020-05-31 21:25:50
1267204918458400770,0,2020-05-31 21:22:50
1267204358287982594,-1,2020-05-31 21:20:37
1267204053370499073,1,2020-05-31 21:19:24
1267202811911188480,1,2020-05-31 21:14:28
1267202748564434944,1,2020-05-31 21:14:13
1267202576493293570,0,2020-05-31 21:13:32
